"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2018,"TN0630000","Montgomery","","County","TN","Tennessee","East South Central","MONTGOMERY","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2017,"WA0320400","Spokane","","City","WA","Washington","Pacific","SPOKANE","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"TN0720100","Dayton","","City","TN","Tennessee","East South Central","RHEA","South","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TN0630100","Clarksville","","City","TN","Tennessee","East South Central","MONTGOMERY","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",11,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"AZ0071300","Glendale","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"TN0190100","Metropolitan Nashville Police Department","","City","TN","Tennessee","East South Central","DAVIDSON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",7,0,2,0
2014,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2014,"IL0600000","Madison","","County","IL","Illinois","East North Central","MADISON","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0790000","Randolph","","County","IL","Illinois","East North Central","RANDOLPH","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0810600","Moline","","City","IL","Illinois","East North Central","ROCK ISLAND","Midwest","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"MN0140400","Moorhead","","City","MN","Minnesota","West North Central","CLAY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"MN0170200","Windom","","City","MN","Minnesota","West North Central","COTTONWOOD","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"MN0191100","Lakeville","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"MN0191100","Lakeville","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"TX1082300","Alton","","City","TX","Texas","West South Central","HIDALGO","South","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,1,0
2014,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",4,0,0,0
2018,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX0790500","Sugar Land","","City","TX","Texas","West South Central","FORT BEND","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0730400","St. Cloud","","City","MN","Minnesota","West North Central","BENTON; SHERBURNE; STEARNS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"MO0740000","Nodaway","","County","MO","Missouri","West North Central","NODAWAY","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX2430500","Wichita Falls","","City","TX","Texas","West South Central","WICHITA","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",9,0,8,0
2018,"FL0640000","Volusia","","County","FL","Florida","South Atlantic","VOLUSIA","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,3,0,0
2017,"TX1081500","La Joya","","City","TX","Texas","West South Central","HIDALGO","South","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"FL0490000","Osceola","","County","FL","Florida","South Atlantic","OSCEOLA","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"FL0500000","Palm Beach","","County","FL","Florida","South Atlantic","PALM BEACH","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2018,"FL0500000","Palm Beach","","County","FL","Florida","South Atlantic","PALM BEACH","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",18,10,1,0
2018,"FL0500400","Delray Beach","","City","FL","Florida","South Atlantic","PALM BEACH","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2019,"WVWSP4300","State Police:","Romney","State Police","WV","West Virginia","South Atlantic","HAMPSHIRE","South","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"FL0501200","Greenacres City","","City","FL","Florida","South Atlantic","PALM BEACH","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2018,"TX2200000","Tarrant","","County","TX","Texas","West South Central","TARRANT","South","9B","MSA counties from 25,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"TX2200000","Tarrant","","County","TX","Texas","West South Central","TARRANT","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",5,0,0,0
2017,"DE301SP00","State Police:","Kent County","State Police","DE","Delaware","South Atlantic","KENT","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2018,"TX0150000","Bexar","","County","TX","Texas","West South Central","BEXAR","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0270000","Hennepin","","County","MN","Minnesota","West North Central","HENNEPIN","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0850000","Winona","","County","MN","Minnesota","West North Central","WINONA","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2017,"IL1010000","Winnebago","","County","IL","Illinois","East North Central","WINNEBAGO","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"MA0140300","Auburn","","City","MA","Massachusetts","New England","WORCESTER","Northeast","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0821100","Woodbury","","City","MN","Minnesota","West North Central","WASHINGTON","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2017,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",9,0,6,0
2017,"DE303SP00","State Police:","Sussex County","State Police","DE","Delaware","South Atlantic","SUSSEX","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",10,0,10,0
2017,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",5,0,5,0
2017,"MN0821100","Woodbury","","City","MN","Minnesota","West North Central","WASHINGTON","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",9,0,3,0
2018,"FL0480000","Orange","","County","FL","Florida","South Atlantic","ORANGE","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",6,0,6,0
2018,"TX0460100","New Braunfels","","City","TX","Texas","West South Central","GUADALUPE; COMAL","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"FL0510000","Pasco","","County","FL","Florida","South Atlantic","PASCO","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2017,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2017,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",32,0,25,0
2017,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"TX0430400","Frisco","","City","TX","Texas","West South Central","DENTON; COLLIN","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MA0070100","Agawam","","City","MA","Massachusetts","New England","HAMPDEN","Northeast","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"MA0091000","Burlington","","City","MA","Massachusetts","New England","MIDDLESEX","Northeast","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2018,"MA0120300","Brockton","","City","MA","Massachusetts","New England","PLYMOUTH","Northeast","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MA0144800","Sturbridge","","City","MA","Massachusetts","New England","WORCESTER","Northeast","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"TX1250000","Jim Wells","","County","TX","Texas","West South Central","JIM WELLS","South","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2015,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2015,"TX2202600","Watauga","","City","TX","Texas","West South Central","TARRANT","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",11,0,4,0
2014,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"TX2450000","Willacy","","County","TX","Texas","West South Central","WILLACY","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2014,"TXHPD0000","Houston","","City","TX","Texas","West South Central","MONTGOMERY; FORT BEND; HARRIS","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2014,"IL0220600","Downers Grove","","City","IL","Illinois","East North Central","DUPAGE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2014,"TN0190100","Metropolitan Nashville Police Department","","City","TN","Tennessee","East South Central","DAVIDSON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TN0330100","Chattanooga","","City","TN","Tennessee","East South Central","HAMILTON","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2014,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
